         SN     survey          z            chisq     dof          DayMax   RestFrameMag_0_B                  X0                  X1                Color                 Skew     DayMax_coverr        DayMax_err   RestFrameMag_0_B_coverr   RestFrameMag_0_B_err           X0_coverr              X0_err           X1_coverr              X1_err         Skew_coverr            Skew_err      Color_coverr         Color_err          CovDayMaxX0   CovDayMaxRestFrameMag_0_B          CovDayMaxX1        CovDayMaxSkew       CovDayMaxColor              CovX0X1            CovX0Skew           CovX0Color   CovRestFrameMag_0_BX1   CovRestFrameMag_0_BSkew   CovRestFrameMag_0_BColor            CovX1Skew           CovX1Color         CovSkewColor  
      13830       SDSS    0.32837     48.759291774    65.0   53991.1035252      21.6448418915    3.9010479221e-05       1.22664725308    -0.00537666038585        1.32469752502     3.17980825601      3.5100529297            0.107456239159          0.10438016354   4.62206213636e-06   4.40127886416e-06       1.22225730546       1.17073386579       3.46630795135       3.28655846312   0.0621666165186   0.0614650225898   -1.06028667159e-05              0.217429233116       -2.64731665582        10.6073569564      0.0983415884789    4.19490431993e-07   -1.19649283198e-05   -1.97751214719e-07       0.000205300557338            0.233157504601           0.00439514485318       -2.54820210667    -0.00881222130669        0.10933657681  
      19230       SDSS    0.21955    34.0360051099    43.0   54390.3217433      21.2674724073   5.58432190014e-05      -1.64773223282      0.0757974521511       -1.95406279687    0.828359528635    0.812204360435           0.0513751419956        0.0507978256349   2.66887155169e-06   2.64574882468e-06      0.590386994655      0.583473140791       1.22847623518       1.22499572351    0.047383952655   0.0468234261323   -2.20096616138e-07            0.00295997833283      -0.296138720127       0.790150245805     0.00493535713458   -3.18313526517e-07   -1.26155092723e-06   -8.64696821153e-08        0.00637952636367           0.0218064718813           0.00165965003792      -0.253132310918   -0.000517173760725      0.0158062405073  
      14451       SDSS    0.17789    91.2706428982    78.0   54011.6937415      20.1384520832   0.000156777242939      0.335737712452      -0.105435370095       0.197264908004    0.617548807838    0.599664920145           0.0329868192598         0.032624987305   4.77870374862e-06   4.72473368657e-06      0.360387069097      0.355810188005      0.617143918064      0.583162254969   0.0273832583748   0.0272545722054   -8.75969499204e-07            0.00541753619123       -0.18237749658       0.354586096788     0.00373496256637     1.3225134643e-07   -1.08522574148e-06   -9.83812157454e-08      -0.000681198571174          0.00677167433967          0.000684210252871      -0.156283192458    -0.00126039355478     0.00434814507133  
      20245       SDSS    0.30041    21.2944684378    39.0   54415.7938369       21.752705741    3.4959441982e-05      -3.43876121217       0.106696240454        3.51514574439     2.71447465316     3.03167046303           0.0702376954739        0.0715606457786   3.67633083042e-06   3.78416178347e-06       2.22671738707       2.26011293117       3.07212270374       3.25623149074   0.0723032063996   0.0730376787688   -8.06438576453e-06              0.110042901874       -4.60380344974        8.01705800876       0.125244550753    3.79673006923e-06   -9.98853689564e-06   -2.04477210427e-07        -0.0431569326216            0.135136891974           0.00346557391254       -4.59956359077     -0.0659623266929       0.147692208134  
      18809       SDSS    0.12837    39.4315727135    53.0   54383.1144266      19.7411366451   0.000227420379813      -1.14722032601     -0.0768314328025       -1.49749118782    0.282287736246    0.277806525501           0.0305118632881        0.0302099133274   6.46292026466e-06   6.40239927796e-06      0.182938075589      0.180943921309       1.23151126575       1.21955567436   0.0257751987396   0.0254956368054    -3.7941738969e-07            0.00178869178524      -0.029159486701      0.0294067514769    0.000171105224776    -2.9982840702e-08   -1.63413303684e-06    -1.3057437448e-07       8.14697235387e-05           0.0042544691038          0.000606697734895     0.00551465120242    0.000101295271041     0.00899899455571  
      10028       SDSS    0.06419    7.88607929434    14.0    53693.981281      18.3469329671   0.000820951245538       -1.6839858424     0.00917223609232      -0.866578371636    0.317631765546    0.311014333754           0.0280296367474        0.0278908756355   2.12897202661e-05   2.11800025051e-05      0.463948521248        0.4575654109      0.367488038046      0.358773332636   0.0250955542665   0.0249247548175   -1.63409487718e-06            0.00208553541061      -0.103336017455      0.0904833030781    0.000412007695786    1.84877649618e-07   -1.86478910326e-06   -4.03489860238e-07      -0.000332044871807          0.00225741777455          0.000532547938397      -0.085758178647    0.000464348745017    0.000627139183658  
      15132       SDSS    0.15295    63.4465587334    66.0    54026.232597      19.7414748171   0.000225372024916       1.16457329685      -0.135728819258       0.718922322655    0.447757504767    0.446016577778           0.0276091629761        0.0273749677311   5.79047150622e-06   5.74472697659e-06      0.216477132777      0.215815951874      0.591163760163      0.590160953489   0.0224961568204   0.0223842422837   -9.09007043205e-07            0.00378331375231     -0.0641235924783       0.246250201602     0.00238384953043    1.46231093365e-07   -1.37934988075e-06   -9.81816797623e-08      -0.000576585838951          0.00577393634072          0.000472929031389     -0.0692731167898   -0.000895818318438     0.00348952526929  
      13511       SDSS    0.23646    59.8037885193    57.0   54001.8807829      21.4209059667   4.85638413679e-05      -1.35539721616      -0.107775745029       -3.05482107518     1.03936993211     1.04179538909           0.0604056924259        0.0601932194928   2.83135621203e-06   2.82908652153e-06      0.549594048099      0.545600495333       2.47218109679       2.37206473596   0.0442476656932   0.0439044294713   -2.00329568183e-06             0.0408480574304      -0.299770962384        2.38895511985      0.0168431271105    1.05819234503e-07   -5.14670315514e-06   -8.57476730756e-08       -0.00176994731795            0.104266340776           0.00185984639776        -0.5411590459    -0.00215619107233      0.0454533208592  
      16211       SDSS    0.30933    24.2618176304    47.0   54042.4459175      22.1346151735   2.51218440873e-05      -2.75459745185     0.00518341096007       -1.07841099335      2.8948897105     3.31564855279            0.118861337263         0.125296453035   3.72056092502e-06   4.04221820484e-06       1.61481932473       1.56400101028       4.26858862002        4.4980874976   0.0919693948396   0.0920934449135    -8.7031893789e-06              0.216738034085       -2.98359778361        11.7050934221       0.141945198585      1.654190498e-06   -1.41748496138e-05   -2.35200020429e-07        -0.0319525553581            0.329025079264           0.00656156396202       -3.42637433632     -0.0312294199527       0.239326261166  
   sn2005hc       SDSS    0.04492    332.042657993   240.0   53667.6762379       17.306292786    0.00212691421262      0.777500677776      -0.029759959002        0.53657206772   0.0744226730278   0.0740986257806            0.012776201643         0.012729736321   2.50487844815e-05   2.49547953571e-05     0.0359256471975     0.0355749376999      0.123199110322      0.123058306513   0.0122256803896   0.0121713207331    -2.8645776785e-07           0.000127766388806    -0.00191647915677     0.00770487666718    9.03435966256e-05     1.2278883983e-07   -5.97263436297e-07   -2.39459466798e-07      -5.83699827296e-05         0.000266708629006          0.000122432939728    -0.00229068237598    -8.5445811531e-05    0.000194782422674  
      19128       SDSS    0.28543    21.4717030636    44.0   54388.7246992      21.6141332491   3.97804096088e-05      0.728489111688     -0.0392735945428        3.34634747055     2.52552266188     2.43175610829           0.0589622528425        0.0585962382142   3.21309278764e-06   3.12955818837e-06      0.954148776543      0.921956423001       3.30828023783       2.54476222076   0.0585884404707   0.0579957276544    -6.3998632564e-06             0.0924174674912       -1.77977845868        7.62867949467      0.0935639832451    1.20197539679e-06   -8.49338018257e-06   -1.41531000494e-07        -0.0145510366096            0.127459669873           0.00245706959075       -1.88004553527     -0.0228743134324       0.121832384805  
      15433       SDSS    0.21976    42.0309174102    45.0   54037.1741674      20.9355800674   7.53782542188e-05     0.0345611899895      -0.068439880521      -0.297460184479     1.16201609152     1.00860267802           0.0419574950122         0.040509285353   3.03188110706e-06   2.86492422019e-06      0.629870001292      0.604258899055       1.21466930347       1.02456630854   0.0379793862248   0.0375058562361   -1.60497702239e-06             0.0192433702787      -0.617127054738        1.36539533428      0.0165099896062    4.61744358608e-07   -1.97057205838e-06   -8.22676817445e-08       -0.00517605537012            0.024073360074             0.001145354698      -0.592785444237    -0.00686565966698      0.0184635306986  
       5751       SDSS    0.12953    101.228527534    97.0   53665.9051459      20.1035541928   0.000161616878152      0.772206230343       0.146599128348       0.489819292621    0.318941273135     0.31718265943           0.0286506657021        0.0284266273116   4.33116700075e-06   4.30096063261e-06      0.182805690697      0.181706615585      0.351482389712       0.34774725679   0.0228230441097   0.0226511712832   -3.78900464328e-07            0.00232154317926      -0.041703319325       0.100924265609    0.000718858828391    4.50464922521e-08   -4.47287554937e-07   -8.13888714092e-08      -0.000244134408645          0.00271070267838          0.000538107948265      -0.038026182832   -1.44051877937e-06     0.00101834534303  
       3080       SDSS    0.17374    46.8336261544    68.0    53647.601694       20.230262441   0.000144214566642      0.123661585047     -0.0486745776961      0.0519914198472    0.485129715671    0.451341234089           0.0326630947732        0.0323244313113   4.38865608075e-06   4.33462258698e-06      0.283802048536      0.280278739017      0.595672971363      0.553539304287   0.0255473495961   0.0255211185391   -6.37971931506e-07            0.00420344093728     -0.0891413256546       0.268617196248     0.00368214762964   -3.11045746743e-08    -1.1396773501e-06   -8.47572457462e-08       0.000349166012719          0.00776020358626          0.000633479502925     -0.0806704457805    -0.00130172377418      0.0052831081664  
      17215       SDSS    0.18079    30.0781024894    36.0   54350.7094413      20.5505503715   0.000107817960222      0.344583966222   -0.000727427971445        -1.9148624112     1.16747976758    0.955620083227             0.05709077042        0.0547709860044   6.69907422362e-06   6.24786499872e-06      0.466919281227      0.452565929871        4.5190587964       4.14155205969   0.0473410129364   0.0469179278497   -5.05794657187e-06             0.0359602231765      -0.337009699125        3.20006968761      0.0247990388258    1.89433460706e-07   -1.99635659919e-05   -2.56419145688e-07       -0.00129820619707            0.111082470574           0.00196405014428      -0.430051282254    -0.00235170674603       0.123412641739  
       6422       SDSS    0.18255    41.2730309325    54.0   53667.4355824      20.2490414267   0.000141484201985       1.05932244391      -0.109636942126       0.129863244855    0.576400356868    0.565963840218           0.0304723820444        0.0301811921436   4.00563731314e-06   3.97156562558e-06      0.334146315486      0.330814005925      0.706193119164      0.689198843522   0.0250766055221   0.0249378417474   -8.98222171771e-07             0.0062315039826      -0.141454771835       0.339483000689     0.00341621837268     2.0370349458e-07   -1.10882790092e-06   -7.78897323678e-08       -0.00137980546418          0.00741726309954          0.000597889514567      -0.130735611704    -0.00115304503423     0.00428676061809  
       8719       SDSS    0.11651    26.3341106883    32.0   53689.3940456      19.4174813603   0.000305105260067      0.677257284205     -0.0620556185532      -0.600816758969    0.220908649744    0.218001649551           0.0313839531316        0.0310540769227   8.80648999027e-06   8.72075533913e-06      0.294850889875      0.293298363346      0.230288470862      0.227011078949   0.0233904610935   0.0232324620709    1.24897702393e-07          -0.000502211232975     -0.0398075829926      0.0453011470539    3.32579017862e-05    -1.0594753956e-06   -2.76710042594e-07   -1.65870889257e-07         0.0037373165737         0.000895924943114          0.000593347969729      -0.022703248135     0.00147635479037    0.000676618260229  
      17825       SDSS    0.15999    30.4035500567    54.0   54368.2392186      20.4142263473   0.000121538828883     -0.789863851183      0.0264967602574        1.12938212683    0.635336636073    0.625146697563           0.0350001599812         0.034527788597    4.0265262361e-06   3.96033881851e-06      0.299656266728      0.298740716126      0.702051207672      0.667823737417   0.0282263615966   0.0280027684695   -1.05179419991e-06            0.00809193347448        -0.1522941489       0.421321294564     0.00578141231422    1.93360499345e-07   -1.43299615542e-06   -8.63669516979e-08       -0.00132648063703           0.0112274580526          0.000752309617372       -0.14369667584    -0.00192350111699     0.00729061464663  
       6699       SDSS    0.30915    36.6373372603    52.0   53674.1203953      21.7633089686   3.53027999212e-05    -0.0119313296212      -0.160954536036       -2.49332024542     2.06441406366     1.62525323097           0.0646896319075        0.0604571518634   2.53618360802e-06   2.03528787491e-06       1.11179502525       1.08968034737       3.13322444969       2.51891478355   0.0585497544407   0.0551982345193   -3.44849472351e-06             0.0720380725979      -0.850847938208        6.17240514024      0.0639989554098   -4.19171464805e-07   -5.64074102507e-06   -8.71171167922e-08         0.0142950053877            0.122484496235           0.00212019515657      -0.907565504905    -0.00568254072236       0.101377740239  
      12855       SDSS    0.17063    40.1879047387    41.0   53996.1442784       20.781495704   8.73914584973e-05      -1.90118121491      0.0436255777526       -1.81684753093    0.711445997485    0.700501125786           0.0413274698312        0.0409115202687   3.46714214264e-06   3.42494884906e-06      0.406608627207      0.404495522355       1.67372706653       1.58243284111   0.0378713346216   0.0375100275421   -1.08900470933e-06             0.0115252540473      -0.195956055828        1.01348711792     0.00953925572327    2.01511977415e-07   -2.89307825809e-06   -1.03514205159e-07       -0.00193991532875           0.0301605294835           0.00123163716298      -0.353639966162    -0.00334851678454      0.0245734103143  
      12927       SDSS    0.17415    33.8289313694    51.0   53989.0043689       20.175065456    0.00012784099189     0.0141993240425      0.0382668284716        8.23952053548     1.38229647825     1.56005760402              1.8259707138         0.972588552068   8.28066984784e-06   8.26144899696e-06      0.491708793101      0.509881569352       18582.3755675       33.1946718819   0.0427024052923   0.0430860270765   -8.66467175779e-06               1.36215371144      -0.581807659093       -129.123715847      0.0340146168587    1.85496673333e-06   -0.000105126975046   -3.04528350109e-07          -0.44049862404            -12622.2793577            0.0179855679954        135.770396583    -0.00786083611851       -6.61078970967  
      13757       SDSS    0.28742    58.2002512385    66.0   53996.7821762       21.181424834   5.04769115619e-05      0.373093048728       -0.10738707636        8.33517880703     1.85030949367     1.77685578018            0.106333369425        0.0941676066021   3.88502818884e-06   3.95565700104e-06      0.675561939832      0.618573265246       4.15591335469       4.50856789952    0.050789501016   0.0506093861924    -5.9219017159e-06             -0.054623730167      -0.819000199965        6.37876689866      0.0508935749946    8.38522570189e-07   -1.29773366503e-05   -1.41282602786e-07        0.00401427889075           -0.303788159655         -0.000723633278883        -1.1262855444    -0.00987009602952       0.111972043566  
      15508       SDSS    0.13392     45.307873398    46.0   54041.9840576      19.6001892302    0.00025666005286      0.591462470646     -0.0486232287263        1.29360871933    0.305948143355    0.305034166391           0.0280619250601        0.0276573409509   6.64084120071e-06   6.55341799306e-06        0.2185181963      0.217648885399       0.30957449033      0.306940594775   0.0234556705802   0.0232785972121   -3.49361095957e-07            0.00127638608838      -0.051938476509      0.0875131244914     0.00163183027384    5.34440350733e-08   -4.77935470057e-07   -1.25499469726e-07      -0.000152942677931          0.00178460435603          0.000530588305446     -0.0432600307524   -0.000732035604182     0.00183928126937  
      15456       SDSS    0.38047    54.9531639071    56.0   54035.9301784      22.0984344837   2.46814767152e-05      -3.05148822758      0.0577250686628         5.0166815764     3.76878775005     4.29656815699           0.0845025345328        0.0890683116168   3.16815327011e-06   3.30113390593e-06       1.77415522565       1.83800760827       4.41961675157       4.90238964524    0.104671889241    0.110522605017   -9.47101235603e-06               0.21751607393       -5.34916808374        16.0542948115       0.310599989103    2.64158931684e-06   -1.21025391379e-05   -2.55872825521e-07        -0.0590956285082             0.26293697676           0.00593129831406       -5.68200953108      -0.107077961263       0.370261436185  
      19757       SDSS    0.40128    35.4075864235    47.0   54397.9762089      21.9623923938   2.93010928292e-05       1.51248299993      -0.126980770214       -1.80983007918     3.34332100506     3.80572540481           0.0814332852619        0.0842328073598   2.68950348966e-06   2.83516549506e-06       1.53127302098       1.47025810717       3.49851435054        3.8380071197   0.0812463144769   0.0831054872738   -6.21067208999e-06              0.136437021344       -3.16828992485        11.3620501513        0.18157721725    2.61585531383e-07   -7.27040253767e-06   -1.42620563145e-07        0.00797894379882            0.156119863985             0.003360341357       -2.73063753604      -0.027513627333       0.202419194371  
